Episode,Moving_Average,min_moving_avg_100,max_moving_avg_100
133,629.82,622.11,768.4
134,628.43,622.11,767.078947368421
135,634.08,622.11,767.078947368421
136,632.55,622.11,767.078947368421
137,626.21,622.11,753.4358974358975
138,630.13,622.11,740.775
139,635.51,622.11,728.5365853658536
140,645.91,622.11,726.3571428571429
141,649.13,622.11,724.5581395348837
142,652.85,622.11,713.1590909090909
143,656.6,622.11,701.9565217391304
144,662.08,622.11,701.9565217391304
145,671.79,622.11,700.5744680851063
146,672.76,622.11,698.5416666666666
147,673.11,622.11,697.94
148,674.39,622.11,697.94
149,669.07,622.11,688.8039215686274
150,669.11,622.11,685.6463414634146
151,668.74,622.11,685.6463414634146
152,668.77,622.11,685.6463414634146
153,672.83,622.11,685.6463414634146
154,670.45,622.11,685.6463414634146
155,669.46,622.11,685.6463414634146
156,673.22,622.11,685.6463414634146
157,669.44,622.11,685.6463414634146
158,678.71,622.11,685.6463414634146
159,679.01,622.11,685.6463414634146
160,675.77,622.11,685.6463414634146
161,679.55,622.11,685.6463414634146
162,681.36,622.11,685.6463414634146
163,681.58,622.11,685.6463414634146
164,678.52,622.11,685.6463414634146
165,670.71,622.11,685.6463414634146
166,675.55,622.11,685.6463414634146
167,680.75,622.11,685.6463414634146
168,673.74,622.11,685.6463414634146
169,674.38,622.11,685.6463414634146
170,673.73,622.11,685.6463414634146
171,666.8,622.11,685.6463414634146
172,664.17,622.11,685.6463414634146
173,656.78,622.11,685.6463414634146
174,653.0,622.11,685.6463414634146
175,660.24,622.11,685.6463414634146
176,660.63,622.11,685.6463414634146
177,664.97,622.11,685.6463414634146
178,665.09,622.11,685.6463414634146
179,660.95,622.11,685.6463414634146
180,659.37,622.11,685.6463414634146
181,662.27,622.11,685.156626506024
182,658.26,622.11,684.5952380952381
183,658.01,622.11,683.8470588235294
184,654.16,622.11,681.58
185,659.59,622.11,681.58
186,659.63,622.11,681.58
187,656.67,622.11,681.58
188,659.17,622.11,681.58
189,655.41,622.11,681.58
190,655.54,622.11,681.58
191,648.47,622.11,681.58
192,643.69,622.11,681.58
193,639.92,622.11,681.58
194,644.84,622.11,681.58
195,649.12,622.11,681.58
196,648.73,622.11,681.58
197,644.41,622.11,681.58
198,644.76,622.11,681.58
199,645.12,622.11,681.58
200,649.21,622.11,681.58
201,652.78,622.11,681.58
202,656.81,622.11,681.58
203,649.82,622.11,681.58
204,646.12,622.11,681.58
205,654.07,622.11,681.58
206,656.7,622.11,681.58
207,669.74,622.11,681.58
208,673.7,622.11,681.58
209,671.36,622.11,681.58
210,675.9,622.11,681.58
211,673.24,622.11,681.58
212,674.23,622.11,681.58
213,682.44,622.11,682.44
214,688.21,622.11,688.21
215,691.44,622.11,691.44
216,695.0,622.11,695.0
217,691.25,622.11,695.0
218,695.77,622.11,695.77
219,706.58,622.11,706.58
220,695.31,622.11,706.58
221,691.42,622.11,706.58
222,691.43,626.21,706.58
223,687.48,626.21,706.58
224,687.72,626.21,706.58
225,683.86,626.21,706.58
226,683.88,626.21,706.58
227,683.68,626.21,706.58
228,675.14,626.21,706.58
229,675.15,626.21,706.58
230,671.59,626.21,706.58
231,679.68,626.21,706.58
232,679.61,626.21,706.58
233,678.38,626.21,706.58
234,674.61,626.21,706.58
235,669.01,626.21,706.58
236,665.36,626.21,706.58
237,669.37,630.13,706.58
238,669.61,635.51,706.58
239,668.61,639.92,706.58
240,662.04,639.92,706.58
241,665.66,639.92,706.58
242,661.48,639.92,706.58
243,657.97,639.92,706.58
244,652.98,639.92,706.58
245,638.43,638.43,706.58
246,633.56,633.56,706.58
247,637.73,633.56,706.58
248,636.35,633.56,706.58
249,640.2,633.56,706.58
250,640.23,633.56,706.58
251,640.27,633.56,706.58
252,636.2,633.56,706.58
253,636.23,633.56,706.58
254,628.65,628.65,706.58
255,624.91,624.91,706.58
256,629.39,624.91,706.58
257,636.29,624.91,706.58
258,627.03,624.91,706.58
259,631.21,624.91,706.58
260,630.84,624.91,706.58
261,637.82,624.91,706.58
262,642.86,624.91,706.58
263,647.7,624.91,706.58
264,639.82,624.91,706.58
265,643.26,624.91,706.58
266,642.04,624.91,706.58
267,642.52,624.91,706.58
268,654.19,624.91,706.58
269,649.73,624.91,706.58
270,645.92,624.91,706.58
271,641.33,624.91,706.58
272,633.5,624.91,706.58
273,637.38,624.91,706.58
274,637.48,624.91,706.58
275,626.84,624.91,706.58
276,630.61,624.91,706.58
277,622.58,622.58,706.58
278,624.45,622.58,706.58
279,628.89,622.58,706.58
280,624.77,622.58,706.58
281,617.01,617.01,706.58
282,617.05,617.01,706.58
283,613.34,613.34,706.58
284,613.38,613.34,706.58
285,607.98,607.98,706.58
286,619.76,607.98,706.58
287,615.87,607.98,706.58
288,608.88,607.98,706.58
289,619.6,607.98,706.58
290,627.61,607.98,706.58
291,627.45,607.98,706.58
292,627.41,607.98,706.58
293,632.39,607.98,706.58
294,635.57,607.98,706.58
295,643.37,607.98,706.58
296,639.75,607.98,706.58
297,644.04,607.98,706.58
298,649.2,607.98,706.58
299,645.11,607.98,706.58
300,644.85,607.98,706.58
301,641.27,607.98,706.58
302,637.28,607.98,706.58
303,641.63,607.98,706.58
304,645.52,607.98,706.58
305,637.56,607.98,706.58
306,629.61,607.98,706.58
307,620.14,607.98,706.58
308,616.23,607.98,706.58
309,610.92,607.98,706.58
310,603.04,603.04,706.58
311,603.38,603.04,706.58
312,595.43,595.43,706.58
313,582.42,582.42,706.58
314,584.74,582.42,706.58
315,576.99,576.99,706.58
316,579.0,576.99,706.58
317,578.92,576.99,706.58
318,578.8,576.99,706.58
319,571.85,571.85,695.31
320,575.78,571.85,691.43
321,580.53,571.85,691.43
322,591.34,571.85,687.72
323,587.35,571.85,687.72
324,582.36,571.85,683.88
325,586.21,571.85,683.88
326,586.16,571.85,683.68
327,587.48,571.85,679.68
328,587.48,571.85,679.68
329,587.61,571.85,679.68
330,587.62,571.85,679.68
331,575.94,571.85,679.61
332,581.7,571.85,678.38
333,581.88,571.85,674.61
334,585.75,571.85,669.61
335,589.38,571.85,669.61
336,589.35,571.85,669.61
337,589.55,571.85,669.61
338,585.46,571.85,668.61
339,581.06,571.85,665.66
340,587.95,571.85,665.66
341,577.14,571.85,661.48
342,573.54,571.85,657.97
343,577.45,571.85,654.19
344,585.48,571.85,654.19
345,591.31,571.85,654.19
346,602.01,571.85,654.19
347,597.57,571.85,654.19
348,593.96,571.85,654.19
349,593.9,571.85,654.19
350,598.77,571.85,654.19
351,607.44,571.85,654.19
352,611.37,571.85,654.19
353,612.3,571.85,654.19
354,623.93,571.85,654.19
355,623.85,571.85,654.19
356,615.92,571.85,654.19
357,605.57,571.85,654.19
358,616.37,571.85,654.19
359,619.52,571.85,654.19
360,628.65,571.85,654.19
361,617.77,571.85,654.19
362,607.07,571.85,654.19
363,602.24,571.85,654.19
364,611.04,571.85,654.19
365,607.39,571.85,654.19
366,611.67,571.85,654.19
367,609.81,571.85,654.19
368,601.89,571.85,649.73
369,601.85,571.85,649.2
370,609.78,571.85,649.2
371,609.85,571.85,649.2
372,613.3,571.85,649.2
373,617.19,571.85,649.2
374,621.02,571.85,649.2
375,621.12,571.85,649.2
376,613.24,571.85,649.2
377,613.16,571.85,649.2
378,611.39,571.85,649.2
379,607.05,571.85,649.2
380,611.09,571.85,649.2
381,619.0,571.85,649.2
382,626.7,571.85,649.2
383,626.79,571.85,649.2
384,631.79,571.85,649.2
385,631.71,571.85,649.2
386,627.64,571.85,649.2
387,631.45,571.85,649.2
388,631.43,571.85,649.2
389,624.77,571.85,649.2
390,626.36,571.85,649.2
391,622.73,571.85,649.2
392,622.77,571.85,649.2
393,617.72,571.85,649.2
394,609.79,571.85,649.2
395,598.01,571.85,649.2
396,601.56,571.85,649.2
397,597.67,571.85,649.2
398,590.53,571.85,645.52
399,606.43,571.85,645.52
400,598.82,571.85,645.52
401,598.81,571.85,645.52
402,598.79,571.85,645.52
403,590.99,571.85,645.52
404,595.21,571.85,637.56
405,606.15,571.85,631.79
406,616.91,571.85,631.79
407,613.42,571.85,631.79
408,613.44,571.85,631.79
409,617.23,571.85,631.79
410,617.09,571.85,631.79
411,608.92,571.85,631.79
412,608.77,571.85,631.79
413,608.72,571.85,631.79
414,600.77,571.85,631.79
415,600.72,571.85,631.79
416,600.79,571.85,631.79
417,604.66,571.85,631.79
418,600.57,571.85,631.79
419,600.56,573.54,631.79
420,608.46,573.54,631.79
421,608.93,573.54,631.79
422,598.06,573.54,631.79
423,601.92,573.54,631.79
424,612.64,573.54,631.79
425,613.84,573.54,631.79
426,621.75,573.54,631.79
427,620.5,573.54,631.79
428,620.4,573.54,631.79
429,621.88,573.54,631.79
430,625.77,573.54,631.79
431,636.51,573.54,636.51
432,642.64,573.54,642.64
433,638.73,573.54,642.64
434,638.75,573.54,642.64
435,638.77,573.54,642.64
436,638.81,573.54,642.64
437,634.68,573.54,642.64
438,645.4,573.54,645.4
439,649.26,573.54,649.26
440,642.44,573.54,649.26
441,651.38,573.54,651.38
442,655.35,577.45,655.35
443,651.33,585.48,655.35
444,646.9,590.53,655.35
445,641.02,590.53,655.35
446,634.1,590.53,655.35
447,630.39,590.53,655.35
448,630.49,590.53,655.35
449,630.73,590.53,655.35
450,625.9,590.53,655.35
451,617.22,590.53,655.35
452,621.29,590.53,655.35
453,620.25,590.53,655.35
454,616.34,590.53,655.35
455,626.89,590.53,655.35
456,630.76,590.53,655.35
457,636.44,590.53,655.35
458,633.55,590.53,655.35
459,630.56,590.53,655.35
460,621.73,590.53,655.35
461,621.85,590.53,655.35
462,621.91,590.53,655.35
463,629.74,590.53,655.35
464,620.93,590.53,655.35
465,629.24,590.53,655.35
466,625.22,590.53,655.35
467,625.41,590.53,655.35
468,621.75,590.53,655.35
469,625.54,590.53,655.35
470,626.77,590.53,655.35
471,630.57,590.53,655.35
472,632.88,590.53,655.35
473,629.05,590.53,655.35
474,633.2,590.53,655.35
475,636.82,590.53,655.35
476,644.7,590.53,655.35
477,655.75,590.53,655.75
478,651.88,590.53,655.75
479,647.96,590.53,655.75
480,644.06,590.53,655.75
481,645.0,590.53,655.75
482,641.11,590.53,655.75
483,641.08,590.53,655.75
484,636.11,590.53,655.75
485,644.1,590.53,655.75
486,643.84,590.53,655.75
487,643.91,590.53,655.75
488,649.6,590.53,655.75
489,653.3,590.53,655.75
490,643.51,590.53,655.75
491,647.39,590.53,655.75
492,647.35,590.53,655.75
493,651.3,590.53,655.75
494,662.15,590.53,662.15
495,662.04,590.53,662.15
496,658.5,590.53,662.15
497,654.46,590.53,662.15
498,650.82,590.99,662.15
499,635.01,590.99,662.15
500,634.98,590.99,662.15
501,638.77,590.99,662.15
502,649.49,590.99,662.15
503,649.45,595.21,662.15
504,646.65,598.06,662.15
505,641.16,598.06,662.15
506,630.4,598.06,662.15
507,630.22,598.06,662.15
508,638.24,598.06,662.15
509,638.14,598.06,662.15
510,646.12,598.06,662.15
511,650.15,598.06,662.15
512,654.06,598.06,662.15
513,662.05,598.06,662.15
514,662.09,598.06,662.15
515,672.87,598.06,672.87
516,670.8,598.06,672.87
517,667.14,598.06,672.87
518,663.47,598.06,672.87
519,659.76,598.06,672.87
520,655.8,598.06,672.87
521,654.47,598.06,672.87
522,654.52,601.92,672.87
523,659.64,612.64,672.87
524,648.87,613.84,672.87
525,651.84,616.34,672.87
526,640.01,616.34,672.87
527,640.09,616.34,672.87
528,639.93,616.34,672.87
529,638.5,616.34,672.87
530,634.6,616.34,672.87
531,623.66,616.34,672.87
532,615.39,615.39,672.87
533,626.21,615.39,672.87
534,625.94,615.39,672.87
535,622.3,615.39,672.87
536,622.29,615.39,672.87
537,623.36,615.39,672.87
538,612.62,612.62,672.87
539,608.59,608.59,672.87
540,604.8,604.8,672.87
541,603.99,603.99,672.87
542,600.05,600.05,672.87
543,600.15,600.05,672.87
544,604.41,600.05,672.87
545,615.28,600.05,672.87
546,611.48,600.05,672.87
547,622.12,600.05,672.87
548,632.79,600.05,672.87
549,639.53,600.05,672.87
550,639.41,600.05,672.87
551,639.4,600.05,672.87
552,634.78,600.05,672.87
553,638.93,600.05,672.87
554,631.07,600.05,672.87
555,620.48,600.05,672.87
556,628.29,600.05,672.87
557,628.16,600.05,672.87
558,620.24,600.05,672.87
559,616.14,600.05,672.87
560,626.88,600.05,672.87
561,630.65,600.05,672.87
562,630.59,600.05,672.87
563,622.49,600.05,672.87
564,622.49,600.05,672.87
565,618.14,600.05,672.87
566,614.29,600.05,672.87
567,614.02,600.05,672.87
568,624.6,600.05,672.87
569,631.67,600.05,672.87
570,622.46,600.05,672.87
571,618.6,600.05,672.87
572,612.8,600.05,672.87
573,612.88,600.05,672.87
574,604.78,600.05,672.87
575,601.14,600.05,672.87
576,604.03,600.05,672.87
577,593.17,593.17,672.87
578,601.09,593.17,672.87
579,604.76,593.17,672.87
580,608.59,593.17,672.87
581,603.71,593.17,672.87
582,599.89,593.17,672.87
583,607.89,593.17,672.87
584,607.94,593.17,672.87
585,599.92,593.17,672.87
586,596.2,593.17,672.87
587,600.34,593.17,672.87
588,605.43,593.17,672.87
589,605.5,593.17,672.87
590,605.5,593.17,672.87
591,605.51,593.17,672.87
592,613.31,593.17,672.87
593,613.09,593.17,672.87
594,602.0,593.17,672.87
595,602.05,593.17,672.87
596,605.63,593.17,672.87
597,609.44,593.17,672.87
598,613.03,593.17,672.87
599,612.82,593.17,672.87
600,616.58,593.17,672.87
601,612.8,593.17,672.87
602,606.12,593.17,672.87
603,606.13,593.17,672.87
604,600.65,593.17,672.87
605,595.05,593.17,672.87
606,594.88,593.17,672.87
607,609.06,593.17,672.87
608,604.94,593.17,672.87
609,601.41,593.17,672.87
610,593.68,593.17,672.87
611,597.87,593.17,672.87
612,602.9,593.17,672.87
613,606.73,593.17,672.87
614,606.57,593.17,672.87
615,603.7,593.17,670.8
616,603.75,593.17,667.14
617,614.43,593.17,663.47
618,614.41,593.17,659.76
619,614.34,593.17,659.64
620,611.57,593.17,659.64
621,615.84,593.17,659.64
622,619.43,593.17,659.64
623,610.46,593.17,651.84
624,610.55,593.17,651.84
625,608.44,593.17,640.09
626,616.29,593.17,640.09
627,612.09,593.17,639.93
628,615.88,593.17,639.53
629,615.75,593.17,639.53
630,623.73,593.17,639.53
631,627.67,593.17,639.53
632,623.76,593.17,639.53
633,623.67,593.17,639.53
634,631.97,593.17,639.53
635,631.96,593.17,639.53
636,635.92,593.17,639.53
637,630.95,593.17,639.53
638,642.72,593.17,642.72
639,650.41,593.17,650.41
640,658.13,593.17,658.13
641,658.01,593.17,658.13
642,661.74,593.17,661.74
643,661.71,593.17,661.74
644,661.72,593.17,661.74
645,656.73,593.17,661.74
646,660.63,593.17,661.74
647,653.7,593.17,661.74
648,648.5,593.17,661.74
649,641.5,593.17,661.74
650,652.42,593.17,661.74
651,663.18,593.17,663.18
652,667.83,593.17,667.83
653,659.81,593.17,667.83
654,670.37,593.17,670.37
655,670.53,593.17,670.53
656,662.48,593.17,670.53
657,656.92,593.17,670.53
658,662.5,593.17,670.53
659,664.3,593.17,670.53
660,659.22,593.17,670.53
661,659.14,593.17,670.53
662,659.19,593.17,670.53
663,659.47,593.17,670.53
664,670.38,593.17,670.53
665,666.69,593.17,670.53
666,666.71,593.17,670.53
667,666.91,593.17,670.53
668,661.14,593.17,670.53
669,650.22,593.17,670.53
670,660.93,593.17,670.53
671,661.02,593.17,670.53
672,672.96,593.17,672.96
673,679.76,593.17,679.76
674,691.51,593.17,691.51
675,703.32,593.17,703.32
676,692.57,593.17,703.32
677,692.49,593.68,703.32
678,684.54,593.68,703.32
679,680.95,593.68,703.32
680,680.91,593.68,703.32
681,677.04,593.68,703.32
682,680.87,593.68,703.32
683,680.65,593.68,703.32
684,680.6,593.68,703.32
685,680.65,593.68,703.32
686,682.46,593.68,703.32
687,674.47,593.68,703.32
688,663.63,593.68,703.32
689,667.44,593.68,703.32
690,673.25,593.68,703.32
691,674.78,593.68,703.32
692,666.98,593.68,703.32
693,667.4,593.68,703.32
694,667.52,593.68,703.32
695,671.31,593.68,703.32
696,667.73,593.68,703.32
697,667.76,593.68,703.32
698,664.04,593.68,703.32
699,664.21,593.68,703.32
700,660.42,593.68,703.32
701,668.42,593.68,703.32
702,667.85,593.68,703.32
703,673.51,593.68,703.32
704,673.55,593.68,703.32
705,673.74,593.68,703.32
706,677.52,593.68,703.32
707,668.61,593.68,703.32
708,664.74,593.68,703.32
709,676.3,593.68,703.32
710,676.26,597.87,703.32
711,668.24,602.9,703.32
712,667.36,603.7,703.32
713,666.08,603.7,703.32
714,666.11,603.7,703.32
715,658.29,603.75,703.32
716,659.78,608.44,703.32
717,649.11,608.44,703.32
718,654.66,608.44,703.32
719,654.72,608.44,703.32
720,653.39,608.44,703.32
721,656.12,608.44,703.32
722,652.56,608.44,703.32
723,662.91,608.44,703.32
724,662.83,608.44,703.32
725,657.16,612.09,703.32
726,657.53,612.09,703.32
727,664.36,615.75,703.32
728,660.64,615.75,703.32
729,668.41,623.67,703.32
730,669.37,623.67,703.32
731,673.56,623.67,703.32
732,673.96,623.67,703.32
733,668.48,630.95,703.32
734,660.4,630.95,703.32
735,672.03,630.95,703.32
736,671.65,630.95,703.32
737,677.41,641.5,703.32
738,674.45,641.5,703.32
739,677.77,641.5,703.32
740,677.81,641.5,703.32
741,669.72,641.5,703.32
742,671.23,641.5,703.32
743,671.16,641.5,703.32
744,668.29,641.5,703.32
745,673.62,641.5,703.32
746,678.71,641.5,703.32
747,680.17,641.5,703.32
748,674.75,641.5,703.32
749,682.08,649.11,703.32
750,674.65,649.11,703.32
751,674.91,649.11,703.32
752,666.97,649.11,703.32
753,670.81,649.11,703.32
754,660.36,649.11,703.32
755,660.4,649.11,703.32
756,656.7,649.11,703.32
757,660.35,649.11,703.32
758,654.78,649.11,703.32
759,652.66,649.11,703.32
760,647.08,647.08,703.32
761,651.29,647.08,703.32
762,651.28,647.08,703.32
763,651.11,647.08,703.32
764,640.2,640.2,703.32
765,640.15,640.15,703.32
766,640.18,640.15,703.32
767,640.3,640.15,703.32
768,639.53,639.53,703.32
769,647.5,639.53,703.32
770,636.76,636.76,703.32
771,636.66,636.66,703.32
772,624.83,624.83,703.32
773,614.24,614.24,703.32
774,602.63,602.63,703.32
775,590.81,590.81,692.57
776,590.83,590.81,692.49
777,595.9,590.81,684.54
778,603.78,590.81,682.46
779,603.79,590.81,682.46
780,599.99,590.81,682.46
781,599.97,590.81,682.46
782,596.0,590.81,682.46
783,592.03,590.81,682.46
784,595.75,590.81,682.46
785,599.54,590.81,682.46
786,593.92,590.81,682.08
787,604.85,590.81,682.08
788,615.91,590.81,682.08
789,604.23,590.81,682.08
790,602.35,590.81,682.08
791,600.69,590.81,682.08
792,604.7,590.81,682.08
793,605.46,590.81,682.08
794,613.62,590.81,682.08
795,609.77,590.81,682.08
796,609.72,590.81,682.08
797,605.82,590.81,682.08
798,605.91,590.81,682.08
799,605.94,590.81,682.08
800,616.35,590.81,682.08
801,608.32,590.81,682.08
802,604.88,590.81,682.08
803,606.92,590.81,682.08
804,610.7,590.81,682.08
805,618.57,590.81,682.08
806,618.57,590.81,682.08
807,621.18,590.81,682.08
808,624.81,590.81,682.08
809,612.98,590.81,682.08
810,616.39,590.81,682.08
811,620.25,590.81,682.08
812,617.76,590.81,682.08
813,612.98,590.81,682.08
814,613.12,590.81,682.08
815,616.68,590.81,682.08
816,619.45,590.81,682.08
817,630.23,590.81,682.08
818,628.37,590.81,682.08
819,628.35,590.81,682.08
820,624.71,590.81,682.08
821,613.73,590.81,682.08
822,613.63,590.81,682.08
823,603.21,590.81,682.08
824,603.13,590.81,682.08
825,614.04,590.81,682.08
826,605.88,590.81,682.08
827,595.28,590.81,682.08
828,595.43,590.81,682.08
829,587.79,587.79,682.08
830,578.82,578.82,682.08
831,574.34,574.34,682.08
832,574.26,574.26,682.08
833,572.78,572.78,682.08
834,572.53,572.53,682.08
835,564.69,564.69,682.08
836,566.76,564.69,682.08
837,561.18,561.18,682.08
838,555.96,555.96,682.08
839,545.02,545.02,682.08
840,540.84,540.84,682.08
841,549.07,540.84,682.08
842,543.88,540.84,682.08
843,544.0,540.84,682.08
844,546.7,540.84,682.08
845,535.74,535.74,682.08
846,526.79,526.79,682.08
847,532.13,526.79,682.08
848,540.1,526.79,682.08
849,539.82,526.79,674.91
850,540.17,526.79,674.91
851,529.33,526.79,670.81
852,534.48,526.79,670.81
853,530.75,526.79,660.4
854,530.78,526.79,660.4
855,530.73,526.79,660.35
856,534.45,526.79,660.35
857,530.71,526.79,654.78
858,536.18,526.79,652.66
859,546.79,526.79,651.29
860,552.07,526.79,651.29
861,544.14,526.79,651.28
862,543.97,526.79,651.11
863,544.01,526.79,647.5
864,544.04,526.79,647.5
865,547.63,526.79,647.5
866,547.54,526.79,647.5
867,543.63,526.79,647.5
868,539.47,526.79,647.5
869,542.29,526.79,636.76
870,545.63,526.79,636.66
871,545.62,526.79,630.23
872,550.98,526.79,630.23
873,555.58,526.79,630.23
874,561.1,526.79,630.23
875,569.14,526.79,630.23
876,569.06,526.79,630.23
877,567.51,526.79,630.23
878,576.27,526.79,630.23
879,579.87,526.79,630.23
880,580.01,526.79,630.23
881,580.01,526.79,630.23
882,583.29,526.79,630.23
883,579.45,526.79,630.23
884,583.43,526.79,630.23
885,590.58,526.79,630.23
886,598.49,526.79,630.23
887,587.19,526.79,630.23
888,579.78,526.79,630.23
889,587.73,526.79,630.23
890,594.46,526.79,630.23
891,590.72,526.79,630.23
892,598.5,526.79,630.23
893,597.56,526.79,630.23
894,589.51,526.79,630.23
895,589.6,526.79,630.23
896,600.28,526.79,630.23
897,608.53,526.79,630.23
898,612.33,526.79,630.23
899,615.97,526.79,630.23
900,605.53,526.79,630.23
901,605.55,526.79,630.23
902,605.54,526.79,630.23
903,603.45,526.79,630.23
904,605.0,526.79,630.23
905,597.18,526.79,630.23
906,593.54,526.79,630.23
907,585.83,526.79,630.23
908,582.12,526.79,630.23
909,582.27,526.79,630.23
910,582.79,526.79,630.23
911,582.66,526.79,630.23
912,580.85,526.79,630.23
913,578.94,526.79,630.23
914,578.89,526.79,630.23
915,575.3,526.79,630.23
916,571.28,526.79,630.23
917,560.49,526.79,628.37
918,562.45,526.79,628.35
919,570.27,526.79,624.71
920,570.29,526.79,615.97
921,570.39,526.79,615.97
922,570.33,526.79,615.97
923,570.48,526.79,615.97
924,574.64,526.79,615.97
925,563.74,526.79,615.97
926,563.65,526.79,615.97
927,563.57,526.79,615.97
928,567.19,526.79,615.97
929,563.41,526.79,615.97
930,569.17,526.79,615.97
931,565.77,526.79,615.97
