Episode,Moving_Average,min_moving_avg_100,max_moving_avg_100
60,267.9836065573771,164.0,309.6666666666667
61,266.33870967741933,164.0,309.6666666666667
62,268.1111111111111,164.0,309.6666666666667
63,269.703125,164.0,309.6666666666667
64,268.2,164.0,309.6666666666667
65,266.6666666666667,164.0,309.6666666666667
66,265.1641791044776,164.0,309.6666666666667
67,266.8970588235294,164.0,309.6666666666667
68,269.9855072463768,164.0,309.6666666666667
69,268.4142857142857,164.0,309.6666666666667
70,270.07042253521126,164.0,309.6666666666667
71,271.59722222222223,164.0,309.6666666666667
72,270.16438356164383,164.0,309.6666666666667
73,268.7567567567568,164.0,309.6666666666667
74,270.05333333333334,164.0,309.6666666666667
75,272.8421052631579,164.0,309.6666666666667
76,274.2987012987013,164.0,309.6666666666667
77,275.64102564102564,164.0,309.6666666666667
78,274.37974683544303,164.0,309.6666666666667
79,275.8375,164.0,309.6666666666667
80,274.4567901234568,164.0,309.6666666666667
81,279.0731707317073,164.0,309.6666666666667
82,277.67469879518075,164.0,309.6666666666667
83,278.9404761904762,164.0,309.6666666666667
84,277.61176470588236,164.0,309.6666666666667
85,278.98837209302326,164.0,309.6666666666667
86,283.5977011494253,164.0,309.6666666666667
87,288.1136363636364,164.0,309.6666666666667
88,289.34831460674155,164.0,309.6666666666667
89,290.5111111111111,164.0,309.6666666666667
90,292.64835164835165,164.0,309.6666666666667
91,293.5217391304348,164.0,309.6666666666667
92,292.18279569892474,164.0,309.6666666666667
93,293.1914893617021,164.0,309.6666666666667
94,294.30526315789473,164.0,309.6666666666667
95,292.9791666666667,164.0,309.6666666666667
96,294.0103092783505,164.0,309.6666666666667
97,292.7040816326531,164.0,309.6666666666667
98,291.4343434343434,164.0,309.6666666666667
99,290.25,164.0,309.6666666666667
100,292.52,258.57142857142856,309.6666666666667
101,290.37,258.57142857142856,309.6666666666667
102,288.27,258.57142857142856,301.8666666666667
103,290.58,258.57142857142856,301.8666666666667
104,293.32,258.57142857142856,301.8666666666667
105,293.39,258.57142857142856,301.8666666666667
106,295.83,259.537037037037,301.8666666666667
107,293.49,259.537037037037,301.8666666666667
108,291.35,259.537037037037,301.8666666666667
109,293.69,259.537037037037,301.8666666666667
110,293.45,259.537037037037,301.8666666666667
111,293.4,259.537037037037,301.8666666666667
112,294.12,259.537037037037,301.8666666666667
113,292.07,259.537037037037,301.8666666666667
114,289.33,259.537037037037,295.83
115,294.47,259.537037037037,295.83
116,296.78,259.537037037037,296.78
117,294.7,259.537037037037,296.78
118,294.75,259.537037037037,296.78
119,297.0,259.537037037037,297.0
120,294.83,259.537037037037,297.0
121,292.71,259.537037037037,297.0
122,292.65,259.537037037037,297.0
123,292.69,259.537037037037,297.0
124,290.41,259.537037037037,297.0
125,289.92,259.537037037037,297.0
126,290.02,259.537037037037,297.0
127,287.63,259.537037037037,297.0
128,289.86,259.537037037037,297.0
129,289.82,259.537037037037,297.0
130,299.6,259.537037037037,299.6
131,299.66,259.537037037037,299.66
132,299.68,259.537037037037,299.68
133,299.69,259.537037037037,299.69
134,297.42,259.537037037037,299.69
135,297.39,259.537037037037,299.69
136,295.21,259.537037037037,299.69
137,298.5,259.537037037037,299.69
138,295.8,259.537037037037,299.69
139,297.94,259.537037037037,299.69
140,297.69,259.537037037037,299.69
141,295.54,259.537037037037,299.69
142,295.56,259.537037037037,299.69
143,295.62,259.537037037037,299.69
144,295.59,259.537037037037,299.69
145,295.72,259.537037037037,299.69
146,295.86,259.537037037037,299.69
147,293.69,259.537037037037,299.69
148,293.72,259.537037037037,299.69
149,296.9,259.537037037037,299.69
150,293.73,259.537037037037,299.69
151,293.72,259.537037037037,299.69
152,296.04,259.537037037037,299.69
153,298.24,265.1641791044776,299.69
154,292.99,265.1641791044776,299.69
155,290.88,265.1641791044776,299.69
156,288.69,265.1641791044776,299.69
157,290.78,265.1641791044776,299.69
158,290.87,265.1641791044776,299.69
159,293.25,265.1641791044776,299.69
160,293.31,265.1641791044776,299.69
161,293.31,265.1641791044776,299.69
162,291.15,265.1641791044776,299.69
163,289.11,265.1641791044776,299.69
164,289.07,265.1641791044776,299.69
165,291.32,265.1641791044776,299.69
166,291.33,266.8970588235294,299.69
167,289.24,268.4142857142857,299.69
168,286.12,268.4142857142857,299.69
169,286.19,268.7567567567568,299.69
170,283.98,268.7567567567568,299.69
171,284.99,268.7567567567568,299.69
172,285.05,268.7567567567568,299.69
173,287.16,270.05333333333334,299.69
174,288.42,272.8421052631579,299.69
175,285.19,274.2987012987013,299.69
176,282.96,274.37974683544303,299.69
177,280.84,274.37974683544303,299.69
178,280.59,274.4567901234568,299.69
179,278.37,274.4567901234568,299.69
180,280.58,277.61176470588236,299.69
181,277.93,277.61176470588236,299.69
182,277.85,277.61176470588236,299.69
183,278.19,277.61176470588236,299.69
184,280.43,277.85,299.69
185,280.3,277.85,299.69
186,278.31,277.85,299.69
187,276.42,276.42,299.69
188,283.69,276.42,299.69
189,283.53,276.42,299.69
190,282.53,276.42,299.69
191,280.5,276.42,299.69
192,280.51,276.42,299.69
193,281.53,276.42,299.69
194,281.34,276.42,299.69
195,281.34,276.42,299.69
196,279.09,276.42,299.69
197,282.27,276.42,299.69
198,282.27,276.42,299.69
199,284.42,276.42,299.69
200,284.39,276.42,299.69
201,284.37,276.42,299.69
202,284.31,276.42,299.69
203,281.94,276.42,299.69
204,278.99,276.42,299.69
205,281.18,276.42,299.69
206,280.87,276.42,299.69
207,280.89,276.42,299.69
208,283.19,276.42,299.69
209,280.83,276.42,299.69
210,278.81,276.42,299.69
211,283.95,276.42,299.69
212,283.27,276.42,299.69
213,285.54,276.42,299.69
214,287.79,276.42,299.69
215,282.67,276.42,299.69
216,280.48,276.42,299.69
217,280.44,276.42,299.69
218,282.75,276.42,299.69
219,282.56,276.42,299.69
220,282.51,276.42,299.69
221,284.61,276.42,299.69
222,286.87,276.42,299.69
223,292.11,276.42,299.69
224,292.11,276.42,299.69
225,289.86,276.42,299.69
226,289.86,276.42,299.69
227,289.84,276.42,299.69
228,287.57,276.42,299.69
229,292.93,276.42,299.69
230,283.19,276.42,299.69
231,285.41,276.42,299.69
232,285.39,276.42,299.69
233,285.43,276.42,298.5
234,287.73,276.42,298.5
235,287.75,276.42,298.5
236,290.85,276.42,298.5
237,289.75,276.42,298.24
238,289.75,276.42,298.24
239,287.65,276.42,298.24
240,290.9,276.42,298.24
241,293.18,276.42,298.24
242,293.16,276.42,298.24
243,295.35,276.42,298.24
244,297.48,276.42,298.24
245,297.5,276.42,298.24
246,299.66,276.42,299.66
247,299.68,276.42,299.68
248,302.8,276.42,302.8
249,301.76,276.42,302.8
250,301.81,276.42,302.8
251,304.04,276.42,304.04
252,301.77,276.42,304.04
253,299.58,276.42,304.04
254,299.58,276.42,304.04
255,299.51,276.42,304.04
256,301.75,276.42,304.04
257,299.58,276.42,304.04
258,297.44,276.42,304.04
259,297.33,276.42,304.04
260,299.29,276.42,304.04
261,299.28,276.42,304.04
262,299.36,276.42,304.04
263,299.4,276.42,304.04
264,301.53,276.42,304.04
265,299.27,276.42,304.04
266,304.55,276.42,304.55
267,304.46,276.42,304.55
268,306.63,276.42,306.63
269,306.69,276.42,306.69
270,308.72,276.42,308.72
271,307.69,276.42,308.72
272,310.71,276.42,310.71
273,310.71,276.42,310.71
274,307.47,276.42,310.71
275,312.67,276.42,312.67
276,314.85,276.42,314.85
277,314.86,276.42,314.86
278,315.01,276.42,315.01
279,318.11,276.42,318.11
280,317.99,276.42,318.11
281,315.83,276.42,318.11
282,318.13,276.42,318.13
283,315.65,276.42,318.13
284,313.42,276.42,318.13
285,311.24,276.42,318.13
286,308.09,276.42,318.13
287,307.99,278.81,318.13
288,300.6,278.81,318.13
289,300.64,278.81,318.13
290,300.68,278.81,318.13
291,302.66,278.81,318.13
292,302.57,278.81,318.13
293,299.4,278.81,318.13
294,297.31,278.81,318.13
295,299.6,278.81,318.13
296,299.57,278.81,318.13
297,298.62,278.81,318.13
298,300.9,278.81,318.13
299,301.01,278.81,318.13
300,301.04,278.81,318.13
301,303.38,278.81,318.13
302,308.33,278.81,318.13
303,308.21,278.81,318.13
304,306.15,278.81,318.13
305,303.89,278.81,318.13
306,303.93,278.81,318.13
307,303.9,278.81,318.13
308,301.62,278.81,318.13
309,301.75,278.81,318.13
310,301.72,280.44,318.13
311,298.7,280.44,318.13
312,296.42,280.44,318.13
313,294.15,280.44,318.13
314,291.86,280.44,318.13
315,291.89,280.44,318.13
316,294.05,280.44,318.13
317,296.33,282.51,318.13
318,296.18,282.51,318.13
319,296.08,282.51,318.13
320,296.18,283.19,318.13
321,294.09,283.19,318.13
322,291.82,283.19,318.13
323,286.57,283.19,318.13
324,286.67,283.19,318.13
325,286.7,283.19,318.13
326,288.82,283.19,318.13
327,292.05,283.19,318.13
328,295.19,283.19,318.13
329,289.91,283.19,318.13
330,290.07,285.39,318.13
331,289.98,285.39,318.13
332,289.98,285.43,318.13
333,290.04,286.57,318.13
334,290.84,286.57,318.13
335,292.83,286.57,318.13
336,291.89,286.57,318.13
337,292.19,286.57,318.13
338,294.4,286.57,318.13
339,294.35,286.57,318.13
340,291.08,286.57,318.13
341,288.86,286.57,318.13
342,288.86,286.57,318.13
343,286.6,286.57,318.13
344,284.52,284.52,318.13
345,284.52,284.52,318.13
346,282.33,282.33,318.13
347,282.36,282.33,318.13
348,281.24,281.24,318.13
349,279.15,279.15,318.13
350,281.27,279.15,318.13
351,281.05,279.15,318.13
352,284.19,279.15,318.13
353,289.48,279.15,318.13
354,289.5,279.15,318.13
355,289.5,279.15,318.13
356,287.34,279.15,318.13
357,287.35,279.15,318.13
358,289.66,279.15,318.13
359,297.01,279.15,318.13
360,297.18,279.15,318.13
361,299.38,279.15,318.13
362,299.34,279.15,318.13
363,299.32,279.15,318.13
364,297.15,279.15,318.13
365,297.13,279.15,318.13
366,291.84,279.15,318.13
367,291.92,279.15,318.13
368,294.81,279.15,318.13
369,296.95,279.15,318.13
370,297.99,279.15,318.13
371,299.04,279.15,318.13
372,295.98,279.15,318.13
373,293.87,279.15,318.13
374,296.91,279.15,318.13
375,291.83,279.15,318.13
376,291.74,279.15,318.13
377,291.8,279.15,318.13
378,293.92,279.15,318.13
379,290.84,279.15,318.13
380,291.03,279.15,318.13
381,290.94,279.15,318.13
382,288.77,279.15,315.65
383,288.77,279.15,313.42
384,288.83,279.15,311.24
385,293.97,279.15,308.33
386,295.98,279.15,308.33
387,295.99,279.15,308.33
388,293.78,279.15,308.33
389,293.78,279.15,308.33
390,293.75,279.15,308.33
391,293.89,279.15,308.33
392,297.04,279.15,308.33
393,299.22,279.15,308.33
394,301.37,279.15,308.33
395,299.06,279.15,308.33
396,301.1,279.15,308.33
397,298.91,279.15,308.33
398,296.63,279.15,308.33
399,297.48,279.15,308.33
400,295.28,279.15,308.33
401,292.93,279.15,308.33
402,290.29,279.15,308.21
403,290.5,279.15,306.15
404,292.65,279.15,303.93
405,294.86,279.15,303.93
406,294.97,279.15,303.9
407,297.32,279.15,301.75
408,297.3,279.15,301.75
409,299.42,279.15,301.72
410,301.61,279.15,301.61
411,299.58,279.15,301.61
412,299.51,279.15,301.61
413,302.71,279.15,302.71
414,302.69,279.15,302.71
415,302.78,279.15,302.78
416,300.63,279.15,302.78
417,300.58,279.15,302.78
418,298.44,279.15,302.78
419,298.41,279.15,302.78
420,300.45,279.15,302.78
421,302.46,279.15,302.78
422,302.53,279.15,302.78
423,302.54,279.15,302.78
424,302.39,279.15,302.78
425,302.44,279.15,302.78
426,300.32,279.15,302.78
427,299.45,279.15,302.78
428,298.47,279.15,302.78
429,300.59,279.15,302.78
430,300.54,279.15,302.78
431,301.53,279.15,302.78
432,304.77,279.15,304.77
433,304.71,279.15,304.77
434,301.65,279.15,304.77
435,304.71,279.15,304.77
436,304.51,279.15,304.77
437,304.29,279.15,304.77
438,305.34,279.15,305.34
439,305.28,279.15,305.34
440,308.39,279.15,308.39
441,311.53,279.15,311.53
442,311.55,279.15,311.55
443,314.63,279.15,314.63
444,319.57,279.15,319.57
445,321.56,279.15,321.56
446,321.66,279.15,321.66
447,321.63,279.15,321.66
448,319.68,279.15,321.66
449,322.86,281.05,322.86
450,323.89,281.05,323.89
451,321.86,284.19,323.89
452,318.71,287.34,323.89
453,313.34,287.34,323.89
454,316.49,287.34,323.89
455,316.41,287.34,323.89
456,318.55,287.35,323.89
457,320.56,288.77,323.89
458,320.45,288.77,323.89
459,314.07,288.77,323.89
460,314.22,288.77,323.89
461,314.23,288.77,323.89
462,322.07,288.77,323.89
463,322.11,288.77,323.89
464,324.33,288.77,324.33
465,326.54,288.77,326.54
466,326.57,288.77,326.57
467,326.53,288.77,326.57
468,321.49,288.77,326.57
469,319.32,288.77,326.57
470,318.47,288.77,326.57
471,318.49,288.77,326.57
472,318.54,288.77,326.57
473,318.6,288.77,326.57
474,315.52,288.77,326.57
475,315.49,288.77,326.57
476,316.6,288.77,326.57
477,316.55,288.77,326.57
478,314.53,288.77,326.57
479,316.58,288.77,326.57
480,314.31,288.77,326.57
481,314.39,288.77,326.57
482,314.44,288.77,326.57
483,314.46,288.83,326.57
484,314.44,290.29,326.57
485,312.48,290.29,326.57
486,312.54,290.29,326.57
487,309.36,290.29,326.57
488,309.43,290.29,326.57
489,309.48,290.29,326.57
490,307.29,290.29,326.57
491,307.3,290.29,326.57
492,306.45,290.29,326.57
493,304.24,290.29,326.57
494,302.06,290.29,326.57
495,302.04,290.29,326.57
496,300.04,290.29,326.57
497,303.19,290.29,326.57
498,305.35,290.29,326.57
499,304.46,290.29,326.57
500,304.45,290.29,326.57
501,306.74,290.29,326.57
502,304.45,290.5,326.57
503,304.42,292.65,326.57
504,302.32,294.86,326.57
505,300.17,294.97,326.57
506,298.02,297.3,326.57
507,295.7,295.7,326.57
508,295.73,295.7,326.57
509,293.55,293.55,326.57
510,296.43,293.55,326.57
511,298.43,293.55,326.57
512,298.51,293.55,326.57
513,295.33,293.55,326.57
514,295.37,293.55,326.57
515,295.31,293.55,326.57
516,295.32,293.55,326.57
517,293.16,293.16,326.57
518,298.24,293.16,326.57
519,298.36,293.16,326.57
520,298.57,293.16,326.57
521,299.73,293.16,326.57
522,299.71,293.16,326.57
523,299.7,293.16,326.57
524,302.88,293.16,326.57
525,302.84,293.16,326.57
526,302.77,293.16,326.57
527,300.53,293.16,326.57
528,300.53,293.16,326.57
529,300.58,293.16,326.57
530,300.55,293.16,326.57
531,297.44,293.16,326.57
532,294.16,293.16,326.57
533,294.15,293.16,326.57
534,296.14,293.16,326.57
535,293.27,293.16,326.57
536,293.4,293.16,326.57
537,293.46,293.16,326.57
538,292.58,292.58,326.57
539,292.72,292.58,326.57
540,287.67,287.67,326.57
541,284.44,284.44,326.57
542,286.56,284.44,326.57
543,285.77,284.44,326.57
544,280.84,280.84,326.57
545,278.9,278.9,326.57
546,281.94,278.9,326.57
547,285.21,278.9,326.57
548,285.21,278.9,326.57
549,282.07,278.9,326.57
550,278.96,278.9,326.57
551,283.94,278.9,326.57
552,283.91,278.9,326.57
553,284.07,278.9,326.57
554,280.97,278.9,326.57
555,281.07,278.9,326.57
556,278.92,278.9,326.57
557,279.15,278.9,326.57
558,280.05,278.9,326.57
559,279.22,278.9,326.57
560,276.93,276.93,326.57
561,274.77,274.77,326.57
562,269.09,269.09,326.57
563,269.1,269.09,326.57
564,266.91,266.91,326.57
565,264.76,264.76,326.57
566,267.07,264.76,326.53
567,267.06,264.76,321.49
568,267.08,264.76,319.32
569,267.04,264.76,318.6
570,264.87,264.76,318.6
571,261.72,261.72,318.6
572,261.69,261.69,318.6
573,264.9,261.69,316.6
574,267.16,261.69,316.6
575,267.17,261.69,316.6
576,266.14,261.69,316.58
577,268.36,261.69,316.58
578,268.33,261.69,316.58
579,266.29,261.69,314.46
580,269.49,261.69,314.46
581,269.48,261.69,314.46
582,269.45,261.69,314.46
583,269.44,261.69,314.44
584,269.38,261.69,312.54
585,268.55,261.69,312.54
586,271.47,261.69,309.48
587,273.5,261.69,309.48
588,273.47,261.69,309.48
589,271.3,261.69,307.3
590,274.46,261.69,307.3
591,274.56,261.69,306.74
592,272.35,261.69,306.74
593,274.5,261.69,306.74
594,274.55,261.69,306.74
595,274.63,261.69,306.74
596,274.66,261.69,306.74
597,271.49,261.69,306.74
598,274.37,261.69,306.74
599,274.36,261.69,306.74
600,277.62,261.69,306.74
601,275.38,261.69,304.45
602,275.41,261.69,304.42
603,277.62,261.69,302.88
604,279.77,261.69,302.88
605,281.87,261.69,302.88
606,284.09,261.69,302.88
607,284.06,261.69,302.88
608,284.16,261.69,302.88
609,286.34,261.69,302.88
610,281.31,261.69,302.88
611,279.24,261.69,302.88
612,279.21,261.69,302.88
613,281.42,261.69,302.88
614,283.53,261.69,302.88
615,283.55,261.69,302.88
616,286.69,261.69,302.88
617,286.69,261.69,302.88
618,281.68,261.69,302.88
619,281.73,261.69,302.88
620,279.47,261.69,302.88
621,284.2,261.69,302.88
622,286.35,261.69,302.88
623,289.49,261.69,302.88
624,286.35,261.69,302.84
625,286.37,261.69,302.77
626,288.63,261.69,300.58
627,290.82,261.69,300.58
628,291.82,261.69,300.58
629,292.9,261.69,300.55
630,295.08,261.69,297.44
631,297.24,261.69,297.24
632,302.49,261.69,302.49
633,302.39,261.69,302.49
634,300.39,261.69,302.49
635,298.18,261.69,302.49
636,298.07,261.69,302.49
637,298.03,261.69,302.49
638,298.82,261.69,302.49
639,298.8,261.69,302.49
640,300.76,261.69,302.49
641,304.03,261.69,304.03
642,301.91,261.69,304.03
643,299.65,261.69,304.03
644,301.74,261.69,304.03
645,304.93,261.69,304.93
646,301.77,261.69,304.93
647,300.74,261.69,304.93
648,300.69,261.69,304.93
649,302.86,261.69,304.93
650,305.03,261.69,305.03
651,305.15,261.69,305.15
652,305.18,261.69,305.18
653,305.16,261.69,305.18
654,308.3,261.69,308.3
655,308.33,261.69,308.33
656,308.26,261.69,308.33
657,306.02,261.69,308.33
658,302.95,261.69,308.33
659,302.94,261.69,308.33
660,310.9,261.69,310.9
661,314.13,261.69,314.13
662,312.0,261.69,314.13
663,311.96,261.69,314.13
664,313.99,261.69,314.13
665,319.03,261.69,319.03
666,318.72,261.69,319.03
667,318.75,261.69,319.03
668,320.92,261.69,320.92
669,330.54,261.69,330.54
670,332.75,261.69,332.75
671,334.97,261.69,334.97
672,334.98,264.9,334.98
673,331.73,266.14,334.98
674,331.6,266.14,334.98
675,331.64,266.14,334.98
676,329.52,266.29,334.98
677,330.4,266.29,334.98
678,332.42,266.29,334.98
679,334.39,268.55,334.98
680,334.38,268.55,334.98
681,334.47,268.55,334.98
682,336.46,268.55,336.46
683,338.62,268.55,338.62
684,338.67,268.55,338.67
685,336.39,271.3,338.67
686,331.45,271.3,338.67
687,329.47,271.3,338.67
688,329.48,271.3,338.67
689,331.56,271.49,338.67
690,328.44,271.49,338.67
691,326.25,271.49,338.67
692,329.41,271.49,338.67
693,327.26,271.49,338.67
694,329.24,271.49,338.67
695,329.24,271.49,338.67
696,332.35,271.49,338.67
697,332.38,274.36,338.67
698,327.38,274.36,338.67
699,328.29,275.38,338.67
700,325.05,275.38,338.67
701,332.08,275.41,338.67
702,332.08,277.62,338.67
703,332.12,279.21,338.67
704,329.94,279.21,338.67
705,330.13,279.21,338.67
706,331.11,279.21,338.67
707,331.19,279.21,338.67
708,331.09,279.21,338.67
709,330.98,279.21,338.67
710,333.19,279.21,338.67
711,333.21,279.21,338.67
712,335.42,279.47,338.67
713,335.43,279.47,338.67
714,335.51,279.47,338.67
715,335.48,279.47,338.67
716,332.33,279.47,338.67
717,335.45,279.47,338.67
718,335.35,279.47,338.67
719,333.19,279.47,338.67
720,335.34,284.2,338.67
721,329.46,286.35,338.67
722,327.36,286.35,338.67
723,326.32,286.35,338.67
724,326.37,286.37,338.67
725,328.56,288.63,338.67
726,326.39,290.82,338.67
727,324.18,291.82,338.67
728,321.12,292.9,338.67
729,317.9,295.08,338.67
730,317.95,297.24,338.67
731,318.01,298.03,338.67
732,312.85,298.03,338.67
733,313.02,298.03,338.67
734,313.01,298.03,338.67
735,313.02,298.03,338.67
736,311.09,298.03,338.67
737,311.01,298.8,338.67
738,307.9,298.8,338.67
739,307.86,299.65,338.67
740,313.95,299.65,338.67
741,310.79,299.65,338.67
742,310.8,299.65,338.67
743,310.82,300.69,338.67
744,311.88,300.69,338.67
745,308.7,300.69,338.67
746,311.9,300.69,338.67
747,312.88,300.69,338.67
748,312.93,302.86,338.67
749,312.89,302.94,338.67
750,310.74,302.94,338.67
751,307.75,302.94,338.67
752,307.75,302.94,338.67
753,309.89,302.94,338.67
754,309.88,302.94,338.67
755,312.03,302.94,338.67
756,314.34,302.94,338.67
757,314.35,302.94,338.67
758,314.38,302.94,338.67
759,312.09,307.75,338.67
760,306.11,306.11,338.67
761,302.86,302.86,338.67
762,302.84,302.84,338.67
763,302.86,302.84,338.67
764,300.86,300.86,338.67
765,295.83,295.83,338.67
766,293.84,293.84,338.67
767,295.94,293.84,338.67
768,293.75,293.75,338.67
769,284.17,284.17,338.67
770,284.2,284.17,338.67
771,282.01,282.01,338.67
772,287.02,282.01,338.67
773,287.07,282.01,338.67
774,288.15,282.01,338.67
775,288.12,282.01,338.67
776,288.16,282.01,338.67
777,290.24,282.01,338.67
778,290.48,282.01,338.67
779,288.5,282.01,338.67
780,287.52,282.01,338.67
781,289.6,282.01,338.67
782,287.53,282.01,338.67
783,288.48,282.01,338.67
784,291.63,282.01,336.39
785,291.62,282.01,335.51
786,294.69,282.01,335.51
787,294.52,282.01,335.51
788,294.53,282.01,335.51
789,295.6,282.01,335.51
790,302.91,282.01,335.51
791,306.0,282.01,335.51
792,302.84,282.01,335.51
793,302.89,282.01,335.51
794,302.95,282.01,335.51
795,305.14,282.01,335.51
796,304.02,282.01,335.51
797,306.31,282.01,335.51
798,306.29,282.01,335.51
799,303.16,282.01,335.51
800,303.16,282.01,335.51
801,298.25,282.01,335.51
802,298.25,282.01,335.51
803,296.02,282.01,335.51
804,299.19,282.01,335.51
805,296.88,282.01,335.51
806,293.71,282.01,335.51
807,295.85,282.01,335.51
808,298.96,282.01,335.51
809,303.91,282.01,335.51
810,301.72,282.01,335.51
811,301.75,282.01,335.51
812,299.61,282.01,335.51
813,300.53,282.01,335.51
814,300.54,282.01,335.48
815,302.75,282.01,335.45
816,302.76,282.01,335.45
817,302.8,282.01,335.35
818,305.01,282.01,335.34
819,305.04,282.01,335.34
820,306.04,282.01,329.46
821,309.13,282.01,328.56
822,322.23,282.01,328.56
823,320.16,282.01,328.56
824,323.3,282.01,328.56
825,321.1,282.01,326.39
826,326.31,282.01,326.31
827,326.32,282.01,326.32
828,326.32,282.01,326.32
829,328.59,282.01,328.59
830,326.38,282.01,328.59
831,324.21,282.01,328.59
832,326.34,282.01,328.59
833,326.34,282.01,328.59
834,326.36,282.01,328.59
835,329.51,282.01,329.51
836,329.48,282.01,329.51
837,327.52,282.01,329.51
838,330.66,282.01,330.66
839,332.86,282.01,332.86
840,324.82,282.01,332.86
841,324.74,282.01,332.86
842,324.72,282.01,332.86
843,324.76,282.01,332.86
844,321.59,282.01,332.86
845,321.55,282.01,332.86
846,318.44,282.01,332.86
847,317.29,282.01,332.86
848,317.24,282.01,332.86
849,315.11,282.01,332.86
850,315.12,282.01,332.86
851,313.0,282.01,332.86
852,318.09,282.01,332.86
853,318.26,282.01,332.86
854,315.01,282.01,332.86
855,312.87,282.01,332.86
856,312.83,282.01,332.86
857,314.85,282.01,332.86
858,316.95,282.01,332.86
859,320.12,282.01,332.86
860,321.26,282.01,332.86
861,321.32,282.01,332.86
862,324.47,282.01,332.86
863,324.49,282.01,332.86
864,324.49,282.01,332.86
865,324.5,282.01,332.86
866,326.5,282.01,332.86
867,326.45,282.01,332.86
868,326.5,282.01,332.86
869,328.6,282.01,332.86
870,326.37,282.01,332.86
871,328.64,287.02,332.86
872,331.48,287.07,332.86
873,334.6,287.52,334.6
874,334.62,287.52,334.62
875,336.87,287.52,336.87
876,336.86,287.52,336.87
877,331.62,287.52,336.87
878,331.49,287.52,336.87
879,333.52,287.52,336.87
880,333.56,287.53,336.87
881,334.56,287.53,336.87
882,334.67,288.48,336.87
883,331.52,291.62,336.87
884,328.4,291.62,336.87
885,331.5,293.71,336.87
886,328.46,293.71,336.87
887,328.64,293.71,336.87
888,330.8,293.71,336.87
889,327.65,293.71,336.87
890,320.36,293.71,336.87
891,317.16,293.71,336.87
892,319.2,293.71,336.87
893,319.16,293.71,336.87
894,317.06,293.71,336.87
895,318.07,293.71,336.87
896,318.36,293.71,336.87
897,324.02,293.71,336.87
898,324.02,293.71,336.87
899,326.19,293.71,336.87
900,326.19,293.71,336.87
901,329.34,293.71,336.87
902,329.24,293.71,336.87
903,332.4,293.71,336.87
904,332.49,293.71,336.87
905,332.39,293.71,336.87
906,332.37,295.85,336.87
907,330.24,298.96,336.87
908,329.15,299.61,336.87
909,322.21,299.61,336.87
910,325.34,299.61,336.87
911,330.25,299.61,336.87
912,333.35,300.53,336.87
913,330.27,300.54,336.87
914,330.08,302.75,336.87
915,330.08,302.76,336.87
916,332.36,302.8,336.87
917,329.16,305.01,336.87
918,330.15,305.04,336.87
